GRBname,flarenum,indices,params,errors,fluence,peak_flux,stats,Trig_ID,T90,T90_err,redshift,redshift_err,conversion,conversion_bat,bat_conversion_rchisq,dimple,t_rise,duration,t_decay,t_start,t_peak,t_end,t_ratio,fluence_rise,fluence_decay,underlying_index,d_l,e_iso,L_p,L_iso,t_peak_z,t_start_z,t_end_z,afterglow_fluence
GRB220711B,1,"[33, 48, 92]","[133.91474350574535, 0.3850276553628695, 19.974573584613843, 1.2221080567201899, 57.07153018711652]","[0.3505921512991505, 1.0072104413358598, 4.572395905011456, 0.038226301564529705, 7.490395776560407]",3.686116350766828e-08,1.9081453808769636e-09,"[13031.224832369353, 39.01564321068668, 339, 5, 334, 1252.083346375376, 14716.879439808947]",1115766.0,87.056,9.321645,,,3.39e-11,4.56015708877889e-07,0.83654,4.0,1.8719157711418575,98.9836914944548,97.11177572331295,132.0428277346035,133.91474350574535,231.0265192290583,51.87828278409949,6.970945366506208e-10,3.616406897101766e-08,1.2318887358254687,,,,,,,,2.872365725707667e-07
GRB220711B,2,"[92, 126, 204]","[185.59819332981786, 9.411967776883845, 12.653752067288796, 2.999999999996277, 69.88057534152937]","[2.6794539889113667, 2.6405966129388356, 4.00043096687256, nan, 6.272529716170351]",4.6673955817302085e-08,2.3689513040204677e-09,"[11077.115641924007, 34.18862852445681, 339, 15, 324, 1227.3117573383058, 12821.030250437405]",1115766.0,87.056,9.321645,,,3.39e-11,4.56015708877889e-07,0.83654,4.0,17.925010254164533,42.023970316148876,24.098960061984343,167.67318307565333,185.59819332981786,209.6971533918022,1.3444321492862417,1.9908426650148684e-08,2.67655291671534e-08,1.2318887358254687,,,,,,,,2.872365725707667e-07
GRB220711B,3,"[92, 126, 204]","[202.20079951755204, 3.157054075317888, 10.791255151363615, 2.9999999999999627, 28.21310245441994]","[2.600913059624543, 2.633975651223584, 3.834549468436939, nan, 3.5600415309674185]",1.191166450206977e-08,9.564222714271941e-10,"[11077.115641924007, 34.18862852445681, 339, 15, 324, 1227.3117573383058, 12821.030250437405]",1115766.0,87.056,9.321645,,,3.39e-11,4.56015708877889e-07,0.83654,4.0,6.0125818547709,26.564432841599114,20.551850986828214,196.18821766278114,202.20079951755204,222.75265050438026,3.418140739409744,2.696080803872503e-09,9.215583698197267e-09,1.2318887358254687,,,,,,,,2.872365725707667e-07
GRB220711B,4,"[92, 126, 204]","[238.91018062143286, 18.052522337326216, 18.052522331336366, 2.9999999999976663, 31.066048368044356]","[4.211258002652109, 4.84732218637992, 5.378134310816755, nan, 2.237784612375899]",3.3951106951308756e-08,1.0531342938780677e-09,"[11077.115641924007, 34.18862852445681, 339, 15, 324, 1227.3117573383058, 12821.030250437405]",1115766.0,87.056,9.321645,,,3.39e-11,4.56015708877889e-07,0.83654,4.0,34.38087078929061,68.7617415671736,34.38087077788299,204.52930983214225,238.91018062143286,273.29105139931585,0.9999999996681986,1.697555333967858e-08,1.6975553611630172e-08,1.2318887358254687,,,,,,,,2.872365725707667e-07
GRB220711B,5,"[215, 237, 260]","[298.32657979967763, 4.634793557486647, 44.00170255273044, 2.99999999418325, 19.576381429060497]","[7.7442463663288965, 8.198542950448992, 11.270209586244293, nan, 2.003499239559733]",2.8820050778506783e-08,6.636390548267085e-10,"[12838.365581005397, 39.022387784210935, 339, 10, 329, 1262.1419437131424, 14553.150188981892]",1115766.0,87.056,9.321645,,,3.39e-11,4.56015708877889e-07,0.83654,4.0,8.826923775879663,92.62778127351174,83.80085749763208,289.49965602379797,298.32657979967763,382.1274372973097,9.4937783111513,2.746394055410136e-09,2.6073656723096647e-08,1.2318887358254687,,,,,,,,2.872365725707667e-07
GRB220711B,6,"[215, 237, 260]","[339.07853634912846, 0.5602033339316427, 72.46099998916517, 1.1848813213598595, 6.066590311710966]","[0.4941678264219359, 3.6364664021367155, 24.63883642236723, nan, 3.1231440598522715]",1.416407656836551e-08,2.056572673642901e-10,"[12838.365581005397, 39.022387784210935, 339, 10, 329, 1262.1419437131424, 14553.150188981892]",1115766.0,87.056,9.321645,,,3.39e-11,4.56015708877889e-07,0.83654,4.0,2.862317798987874,373.09647643174213,370.23415863275426,336.2162185501406,339.07853634912846,709.3126949818827,129.34767717395684,1.0866381593410732e-10,1.40554127524314e-08,5.999999962252482,,,,,,,,2.872365725707667e-07
GRB220711B,7,"[262, 265, 280]","[368.8978786990114, 0.25793333333352164, 23.1850674979137, 2.306496138230288, 19.04402385478484]","[5.436358906890028, 2.3928532175759174, 3.349409412177888, nan, nan]",1.340638116998388e-08,6.439085044886533e-10,"[14155.764427597645, 42.382528226340256, 339, 5, 334, 1280.1435742340877, 15841.41903503724]",1115766.0,87.056,9.321645,,,3.39e-11,4.56015708877889e-07,0.83654,4.0,0.5962230622537277,54.18942004657305,53.59319698431932,368.3016556367577,368.8978786990114,422.49107568333073,89.88782953436359,1.4750468918564318e-10,1.3258876480798236e-08,5.999999962252482,,,,,,,,2.872365725707667e-07
GRB220711B,8,"[283, 287, 312]","[441.9992956466572, 0.36666666686558164, 29.057398871906727, 2.176559202410567, 25.555948847714113]","[nan, nan, 4.238564278180481, nan, 2.7561432967400457]",2.25715027293876e-08,8.645251149396199e-10,"[13684.623531324645, 41.594600399163056, 339, 10, 329, 1283.7819522927834, 15399.408139301138]",1115766.0,87.056,9.321645,,,3.39e-11,4.56015708877889e-07,0.83654,4.0,0.8910396468132262,71.50366077614609,70.61262112933287,441.10825599984395,441.9992956466572,512.61191677599,79.24745142584459,2.8127376121871167e-10,2.229022896816889e-08,5.999999962252482,,,,,,,,2.872365725707667e-07
GRB220711B,9,"[283, 287, 312]","[495.70175617895933, 24.989670721677268, 25.67484423100566, 2.9999999999999996, 5.866903489155406]","[7.104378017885555, 10.014604758357425, 12.52330212697198, nan, 1.003769070694631]",8.997313879710894e-09,1.9888797131533624e-10,"[13684.623531324645, 41.594600399163056, 339, 10, 329, 1283.7819522927834, 15399.408139301138]",1115766.0,87.056,9.321645,,,3.39e-11,4.56015708877889e-07,0.83654,4.0,47.59260917085379,96.49012529333868,48.89751612248489,448.10914700810554,495.70175617895933,544.5992723014442,1.0274182688103226,4.4378182677117755e-09,4.5594956119991205e-09,5.999999962252482,,,,,,,,2.872365725707667e-07
GRB230205A,1,"[1, 5, 12]","[281.2134443573609, 5.804500001539903, 173.6431279231153, 2.2351485623644427, 7.868080302818773]","[nan, nan, 37.91199849115547, nan, 2.6824886425485133]",5.6514060609553236e-08,3.4814398468918116e-10,"[321.4269821647109, 17.85705456470616, 23, 5, 18, 76.29516880874111, 275.64075271525894]",1152764.0,2.3,0.3551057,0.484,0.090,4.519999999999999e-11,,,1.0,13.78104374364409,426.0445532719049,412.2635095282608,267.4324006137168,281.2134443573609,693.4769538856217,29.915260207950464,1.8280310990246876e-09,5.4686029510528545e-08,1.2891538860942748,8.52842804874929e+27,3.4807309567766216e+49,2.144237260343588e+47,1.2124095238837394e+47,189.49693015994671,180.21051254293587,467.30252957252134,2.1041119242760375e-08
GRB221202A,1,"[2, 36, 102]","[174.48414054830374, 17.603317484064753, 44.81364277012695, 1.3287723802764944, 69.2109272468156]","[2.8290215852016165, 2.32079076649155, 6.189747061065084, 0.20190947062600895, 6.194262395881028]",1.036399208142286e-07,1.8019251790325288e-09,"[635.8818821319937, 5.998885680490507, 116, 10, 106, 227.8225529191603, 1213.7134428650397]",1142997.0,16.832,4.284177,,,2.61e-11,5.498989523361863e-07,0.75096,3.0,75.38031879469175,267.2797537404948,191.89943494580308,99.103821753612,174.48414054830374,366.3835754941068,2.5457498457716334,2.922933517792798e-08,7.441058563630062e-08,1.3075042364319898,,,,,,,,0.0
GRB221202A,2,"[2, 36, 102]","[149.61490943129834, 7.8636696158469634, 7.86366961584697, 3.0, 33.632719117595386]","[nan, nan, nan, nan, nan]",1.2327019472046101e-08,8.778059319107984e-10,"[635.8818821319937, 5.998885680490507, 116, 10, 106, 227.8225529191603, 1213.7134428650397]",1142997.0,16.832,4.284177,,,2.61e-11,5.498989523361863e-07,0.75096,3.0,14.976289957717512,29.952579915435024,14.976289957717512,134.63861947358083,149.61490943129834,164.59119938901586,1.0,6.163509701143253e-09,6.163509770902849e-09,1.3075042364319898,,,,,,,,0.0
GRB230328B,1,"[1, 5, 19]","[142.95756000097649, 5.437809021018693, 67.13417921714769, 1.0, 12.15471123530489]","[4.086893068235938, 17.697653660791197, 172.3274514327932, 3.1186070312095024, 22.574117621614434]",3.1723551538747536e-08,3.844855233376665e-10,"[2526.7905509946613, 19.436850392266624, 135, 5, 130, 410.5680538214032, 2250.820772177963]",1162001.0,22.336,5.710095,0.09,,3.6e-11,4.563875254710058e-07,1.66904,4.0,37.563053971038556,501.3095348584234,463.7464808873848,105.39450602993793,142.95756000097649,606.7040408883613,12.345814087558946,2.3770424115403605e-09,2.9346509127207177e-08,0.4770227486038589,1.2833105138256158e+27,6.0232192564738286e+47,7.300067286521354e+45,1.3096317809735268e+45,131.15372477153804,96.69220736691553,556.6092118241846,3.7336639953413334e-07
GRB230204A,1,"[3, 35, 98]","[154.14558379506033, 2.0193676735404313, 98.98427382184232, 2.012325218396643, 52.76849843149277]","[nan, nan, 17.855960300742478, 1.023244615735815, 9.887216803032151]",3.5934222423172445e-07,4.0156429538726906e-09,"[1617.8468683638778, 12.256415669423317, 137, 5, 132, 353.3287853372633, 2497.008597007609]",1152509.0,186.192,23.75776,,,7.61e-11,4.482435923328544e-07,0.81135,3.0,5.276105354750172,263.89738764548264,258.62128229073244,148.86947844031016,154.14558379506033,412.7668660857928,49.01745983102689,7.184335223397236e-09,3.521578890083272e-07,0.5720666659155138,,,,,,,,4.7392780643759976e-07
GRB230204A,2,"[127, 132, 136]","[660.5271733306804, 65.78110593366063, 478.60824622196486, 1.815479418008835, 2.9013560162420045]","[104.35848914513946, 129.96742371443835, 220.58732761379753, 1.647811794998169, 1.0540585854578806]",1.0682068253691331e-07,2.1940752637162798e-10,"[2899.7904416623005, 21.96810940653258, 137, 5, 132, 433.2740806115584, 3778.952170306032]",1152509.0,186.192,23.75776,,,7.61e-11,4.482435923328544e-07,0.81135,3.0,190.73203777100775,1578.454618598156,1387.7225808271482,469.79513555967264,660.5271733306804,2048.2497541578286,7.275770746460767,1.2907640236537489e-08,9.391304230037583e-08,6.0,,,,,,,,4.7392780643759976e-07
GRB230510A,1,"[178, 194, 198]","[271.0025309514416, 6.243170627837108, 59.10999999999333, 2.999999993089092, 12.68093224852886]","[2.5242543024452675, nan, 22.670501732202013, 1.893085816843656, 1.75750766520531]",2.575119787784521e-08,4.412843212523448e-10,"[10776.78517350693, 43.28026174099169, 254, 5, 249, 966.9949572635334, 11937.46738222314]",1167973.0,178.368,6.931233,,,3.48e-11,5.230194485607968e-07,0.92789,4.0,11.890063835887645,124.46454165097276,112.57447781508512,259.11246711555395,271.0025309514416,383.5770087665267,9.467945619879924,2.4600048853749336e-09,2.329119299247028e-08,0.8851778950590272,,,,,,,,1.2603812589994305e-06
GRB230911C,1,"[7, 14, 32]","[364.7395403624098, 67.79898310395355, 67.79898310395382, 1.0375799004253377, 2.772505933341869]","[66.62476543962401, 90.7917190157043, 75.96847436454416, nan, 2.107625552649589]",0.0,8.520379729735909e-11,"[327.83082216014503, 11.708243648576609, 38, 10, 28, 113.49114080383978, 426.9287401860918]",1191188.0,14.488,2.858812,,,3.63e-11,4.722896958001228e-07,1.37798,3.0,436.67702750165955,873.3540550033208,436.6770275016613,-71.93748713924975,364.7395403624098,801.4165678640711,1.000000000000004,0.0,6.7164969359930736e-09,1.325639401016139,,,,,,,,0.0
GRB230911C,2,"[7, 14, 32]","[752.0565666414786, 43.06775377019918, 47.582656845200226, 1.2864232379118499, 21.06733584502958]","[7.146520593052653, 21.492744226356653, 10.08153979376113, 0.7324293488791672, 4.82930194779702]",6.413027186581458e-08,7.620966343217065e-10,"[327.83082216014503, 11.708243648576609, 38, 10, 28, 113.49114080383978, 426.9287401860918]",1191188.0,14.488,2.858812,,,3.63e-11,4.722896958001228e-07,1.37798,3.0,193.46841516873053,407.21862044942407,213.75020528069354,558.5881514727481,752.0565666414786,965.8067719221722,1.104832564500384,3.0468109949134766e-08,3.3662161916679803e-08,1.325639401016139,,,,,,,,0.0
GRB231111A,1,"[25, 61, 90]","[200.07643980701724, 15.564428262567663, 58.979919154642836, 3.0, 12.312052831959816]","[10.340640266847274, 10.270589539347121, nan, nan, nan]",2.9010071384071168e-08,4.3583258743413815e-10,"[2226.4025481310505, 18.100833724642687, 133, 10, 123, 405.1624139130057, 2333.8420753759297]",1195887.0,34.076,4.85034,,,3.5399999999999995e-11,4.650437157496306e-07,0.51781,,29.642317400589405,141.96905721715416,112.32673981656475,170.43412240642783,200.07643980701724,312.403179623582,3.7894047991784627,6.057134824879033e-09,2.2952936559192136e-08,0.7749724024188677,,,,,,,,4.300708138223631e-07
GRB231111A,2,"[25, 61, 90]","[269.4228941258913, 7.254975849775995, 83.30833724185926, 1.7118024869193447, 13.706078729119753]","[5.5240747177754095, 5.763451793987674, 13.684983954061522, 0.6371245870796398, 2.2212778375074222]",3.9176960682957776e-08,4.849755473404295e-10,"[2226.4025481310505, 18.100833724642687, 133, 10, 123, 405.1624139130057, 2333.8420753759297]",1195887.0,34.076,4.85034,,,3.5399999999999995e-11,4.650437157496306e-07,0.51781,,22.436724011263635,280.075923539486,257.6391995282223,246.98617011462764,269.4228941258913,527.0620936541136,11.48292412915909,3.138444005993286e-09,3.6038516676964495e-08,0.7749724024188677,,,,,,,,4.300708138223631e-07
GRB231104A,1,"[22, 29, 39]","[614.0136768076352, 12.324102430125285, 203.0772551218514, 1.2736234134217324, 3.3128893420838716]","[13.24329862855441, 42.52442265019143, 66.67175174376182, nan, 0.7831822240945341]",6.575563733522687e-08,3.1389074964016725e-10,"[1283.3550477001013, 20.370715042858752, 68, 5, 63, 214.95868660080873, 1224.194241523716]",1194500.0,46.712,1.568418,,,9.94e-11,4.498077211933288e-07,0.82346,,56.2043988164404,982.3436533487903,926.1392545323499,557.8092779911948,614.0136768076352,1540.1529313399851,16.478056416136667,3.762182162353176e-09,6.199345517287368e-08,0.827273547643636,,,,,,,,0.0
GRB230728A,1,"[31, 38, 48]","[833.5310783953714, 99.26427314293834, 160.8824099582202, 1.0000000000000002, 4.64108016479177]","[30.64698844537068, nan, nan, nan, nan]",5.162345766955931e-08,1.9748877635464487e-10,"[1190.7939369551145, 22.051739573242862, 59, 5, 54, 192.51009796850374, 1228.3338280971907]",1181187.0,14.76,0.8923072,,,4.28e-11,5.441370171546607e-07,1.08979,3.0,685.6933068174568,1797.0296235017204,1111.3363166842635,147.83777157791462,833.5310783953714,1944.867395079635,1.6207483807044365,1.969800579613399e-08,3.192545187342532e-08,0.9999187344803266,,,,,,,,2.980968655272569e-08
GRB230802A,1,"[0, 50, 255]","[282.828413582264, 48.23479660786312, 50.20482469248113, 3.0, 12.359960012252538]","[20.029201400045995, 22.820263653518968, 23.46138943237638, nan, 0.7334908952552884]",5.269010662705694e-08,5.994558590304546e-10,"[2261.1555679528083, 8.313071941002972, 287, 15, 272, 637.8169828531928, 3919.2612875208506]",1182085.0,175.152,17.29387,,,4.85e-11,4.485162418161773e-07,0.97654,4.0,91.86274797139762,187.47739718755636,95.61464921615874,190.96566561086635,282.828413582264,378.4430627984227,1.0408424669151994,2.581782103828164e-08,2.68722855887753e-08,0.28860926670230963,,,,,,,,3.1187879567620315e-08
GRB230802A,2,"[0, 50, 255]","[130.30388617984363, 9.049095072716613, 98.5007999336118, 2.2808453980177785, 80.5445401259732]","[7.510339913268348, 8.522070689455116, 12.243660591729151, 0.5717987163724957, 6.37563593761188]",3.721116065012738e-07,3.906395156216021e-09,"[2261.1555679528083, 8.313071941002972, 287, 15, 272, 637.8169828531928, 3919.2612875208506]",1182085.0,175.152,17.29387,,,4.85e-11,4.485162418161773e-07,0.97654,4.0,21.115381942929744,250.95958134285092,229.8441993999212,109.18850423691389,130.30388617984363,360.1480855797648,10.885154719016676,3.130893857784346e-08,3.408026679234303e-07,0.28860926670230963,,,,,,,,3.1187879567620315e-08
GRB230802A,3,"[0, 50, 255]","[109.41269386966287, 10.53844688740188, 48.36410747116055, 2.9999999999993525, 38.872195414505626]","[4.693404218664825, 4.886289107642811, 6.811304660267518, 1.0633324668995028, 3.7647418004242237]",9.915515281053272e-08,1.885295479965662e-09,"[2261.1555679528083, 8.313071941002972, 287, 15, 272, 637.8169828531928, 3919.2612875208506]",1182085.0,175.152,17.29387,,,4.85e-11,4.485162418161773e-07,0.97654,4.0,20.070379860784513,112.17939923956976,92.10901937878525,89.34231400887836,109.41269386966287,201.52171324844812,4.589301249786355,1.774016905120878e-08,8.141498375932394e-08,0.28860926670230963,,,,,,,,3.1187879567620315e-08
GRB221216A,1,"[40, 146, 314]","[101.28574009632342, 1.3617750275200935, 48.62736366595334, 2.99999999999988, 90.93789750880975]","[1.395860308949855, 1.3508580908869847, 4.5891262136231346, nan, 4.801409219247658]",1.5221315448529974e-07,3.410171155429059e-09,"[4729.174473675249, 13.707752097609417, 370, 25, 345, 1018.645762157326, 7212.515311611513]",1144698.0,228.532,44.2295,,,3.75e-11,4.406357903518994e-07,0.6672,4.0,2.593488621167566,95.2038771188124,92.61038849764483,98.69225147515586,101.28574009632342,193.89612859396826,35.70880849130251,4.146502026428032e-09,1.4806665245887171e-07,1.1843129052083166,,,,,,,,9.682094950446921e-07
GRB221216A,2,"[40, 146, 314]","[152.87368046479236, 5.433066330867787, 17.80854712478843, 2.9999999999988316, 164.3021543443035]","[3.20714039823298, 2.835875532988976, 6.438381965447873, nan, 35.90004578438029]",1.2786189686527092e-07,6.1613024042179645e-09,"[4729.174473675249, 13.707752097609417, 370, 25, 345, 1018.645762157326, 7212.515311611513]",1144698.0,228.532,44.2295,,,3.75e-11,4.406357903518994e-07,0.6672,4.0,10.347227274990871,44.263449407353306,33.916222132362435,142.5264531898015,152.87368046479236,186.7899025971548,3.2778077866654725,2.9889584047198646e-08,9.797231281807229e-08,1.1843129052083166,,,,,,,,9.682094950446921e-07
GRB221216A,3,"[40, 146, 314]","[166.62588820004493, 6.391158429185838, 113.12766957756075, 2.9999999999994915, 119.14458166196486]","[3.4927674930162924, 3.9491891609084027, 1.7629249589361229, nan, 6.288865587681066]",4.7680659081339294e-07,4.467921627886794e-09,"[4729.174473675249, 13.707752097609417, 370, 25, 345, 1018.645762157326, 7212.515311611513]",1144698.0,228.532,44.2295,,,3.75e-11,4.406357903518994e-07,0.6672,4.0,12.171905290669912,227.62256186713054,215.45065657646063,154.45398290937501,166.62588820004493,382.07654477650556,17.700651741154218,2.549678876672414e-08,4.513098020466688e-07,1.1843129052083166,,,,,,,,9.682094950446921e-07
GRB221216A,4,"[40, 146, 314]","[207.26896594535515, 3.2804879423244304, 71.76195903328576, 1.9907372085868262, 145.51491928761686]","[2.5566065973563763, 2.397865468927001, nan, nan, 8.080201143785267]",3.6286099898824597e-07,5.456394931662396e-09,"[4729.174473675249, 13.707752097609417, 370, 25, 345, 1018.645762157326, 7212.515311611513]",1144698.0,228.532,44.2295,,,3.75e-11,4.406357903518994e-07,0.6672,4.0,8.660831952220178,198.11992422036963,189.45909226814945,198.60813399313497,207.26896594535515,396.7280582135046,21.87539179992774,1.586250345103369e-08,3.4699849553721224e-07,1.1843129052083166,,,,,,,,9.682094950446921e-07
GRB221216A,5,"[40, 146, 314]","[281.5375494118294, 14.106123811338978, 14.106123811280817, 1.3976795338111614, 123.05059004467076]","[3.3947784200393034, 5.185305441862088, 4.852766893644618, 0.5163866412707132, 28.836030627888213]",1.1863053467139631e-07,4.595894660746815e-09,"[4729.174473675249, 13.707752097609417, 370, 25, 345, 1018.645762157326, 7212.515311611513]",1144698.0,228.532,44.2295,,,3.75e-11,4.406357903518994e-07,0.6672,4.0,56.22499556115713,112.44999112208245,56.22499556092532,225.31255385067226,281.5375494118294,337.7625449727547,0.9999999999958772,5.9315266030094125e-08,5.9315268641302175e-08,1.1843129052083166,,,,,,,,9.682094950446921e-07
GRB221216A,6,"[326, 331, 333]","[5825.9526795565525, 12.39663361354596, 441.82767934443285, 1.1229167246102625, 0.6587877253722478]","[nan, nan, 3002.360707870249, 14.229661115168488, 2.1536192299470205]",1.0748408175840035e-08,2.302388943713255e-11,"[18193.730779469784, 49.84583775197201, 370, 5, 365, 1456.3059490657529, 20558.801557293285]",1144698.0,228.532,44.2295,,,3.75e-11,4.406357903518994e-07,0.6672,4.0,69.30510056800722,2539.404056887527,2470.09895631952,5756.647578988545,5825.9526795565525,8296.051635876072,35.64094036478136,2.9334422355905044e-10,1.0455063952280987e-08,-0.001069560249958132,,,,,,,,9.682094950446921e-07
GRB230414B,1,"[5, 10, 17]","[352.32726122146875, 6.706328486840422, 200.84554501882621, 2.650531073527698, 2.4988644686347086]","[nan, nan, 50.30953245928404, nan, 0.277804834572377]",1.456395670068642e-08,7.866830862909785e-11,"[647.9226559602371, 17.51142313406046, 42, 5, 37, 130.23984357692663, 498.4064146383506]",1164180.0,29.06,7.740739,3.568,,3.16e-11,,0.63478,3.0,13.904400938664025,430.3225633006983,416.41816236203425,338.4228602828047,352.32726122146875,768.745423583503,29.948659003646718,4.70584395678841e-10,1.4093372305007578e-08,0.6668926650289577,9.887110230879163e+28,3.9165339911785336e+50,2.1155453226516644e+48,4.157515500576241e+48,77.1294354687979,74.08556486050892,168.28927836766704,1.276299554900497e-07
GRB240511A,1,"[8, 95, 187]","[187.7511744720931, 27.00113264755988, 27.00113264674493, 1.3477986847820722, 391.3007016340176]","[2.027270649301917, 3.765131614415438, 1.4915153997532842, nan, 14.855316473882432]",6.586969883416263e-07,1.3296878628581778e-08,"[5480.845397992896, 19.715271215801785, 283, 5, 278, 853.734367308926, 7078.352492239585]",1227767.0,148.536,17.06579,,,3.4e-11,4.510120041659574e-07,0.72206,,113.27354815777183,226.54709631212484,113.27354815435302,74.47762631432128,187.7511744720931,301.02472262644613,0.9999999999698181,3.293484657492371e-07,3.293485225923893e-07,0.6387529359357119,,,,,,,,6.457817663532512e-07
